# Renewables.ninja Solar PV (Point API) - 48.152, 17.109 - Version: 1.1 (using GSEE v0.3.1) - License: https://creativecommons.org/licenses/by-nc/4.0/ - Reference: https://doi.org/10.1016/j.energy.2016.08.060,,,,,,,,,,,,,,,,,,
# Units: time in UTC, local_time in Europe/Bratislava, electricity in kW, irradiance_direct in kW/m², irradiance_diffuse in kW/m², temperature in ºC, missing in binary flag,,,,,,,,,,,,,
"# {""units"": {""time"": ""UTC"""," ""local_time"": ""Europe/Bratislava"""," ""electricity"": ""kW"""," ""irradiance_direct"": ""kW/m\u00b2"""," ""irradiance_diffuse"": ""kW/m\u00b2"""," ""temperature"": ""\u00baC"""," ""missing"": ""binary flag""}"," ""params"": {""local_time"": true"," ""header"": true"," ""lat"": ""48.1516988"""," ""lon"": ""17.1093063"""," ""date_from"": ""2005-01-01"""," ""date_to"": ""2005-12-31"""," ""dataset"": ""sarah"""," ""capacity"": ""1"""," ""system_loss"": ""0.1"""," ""tracking"": ""0"""," ""tilt"": ""35"""," ""azim"": ""180"""," ""raw"": true}}"
4/21/2005 22:00,4/22/2005 0:00,0,0,0,0.003,0,,,,,,,,,,,,,
4/21/2005 23:00,4/22/2005 1:00,0,0,0,-0.657,0,,,,,,,,,,,,,
4/22/2005 0:00,4/22/2005 2:00,0,0,0,-1.293,1,,,,,,,,,,,,,
4/22/2005 1:00,4/22/2005 3:00,0,0,0,-1.879,0,,,,,,,,,,,,,
4/22/2005 2:00,4/22/2005 4:00,0,0,0,-2.378,0,,,,,,,,,,,,,
4/22/2005 3:00,4/22/2005 5:00,0,0,0,-2.814,0,,,,,,,,,,,,,
4/22/2005 4:00,4/22/2005 6:00,0,0,0.005,-1.695,0,,,,,,,,,,,,,
4/22/2005 5:00,4/22/2005 7:00,0.082,0.066,0.035,1.207,0,,,,,,,,,,,,,
4/22/2005 6:00,4/22/2005 8:00,0.31,0.306,0.034,4.642,0,,,,,,,,,,,,,
4/22/2005 7:00,4/22/2005 9:00,0.526,0.53,0.06,7.838,0,,,,,,,,,,,,,
4/22/2005 8:00,4/22/2005 10:00,0.7,0.724,0.089,9.588,0,,,,,,,,,,,,,
4/22/2005 9:00,4/22/2005 11:00,0.82,0.862,0.123,11.032,0,,,,,,,,,,,,,
4/22/2005 10:00,4/22/2005 12:00,0.888,0.943,0.15,12.214,0,,,,,,,,,,,,,
4/22/2005 11:00,4/22/2005 13:00,0.895,0.924,0.185,13.135,0,,,,,,,,,,,,,
4/22/2005 12:00,4/22/2005 14:00,0.857,0.852,0.202,13.751,0,,,,,,,,,,,,,
4/22/2005 13:00,4/22/2005 15:00,0.766,0.716,0.207,14.01,0,,,,,,,,,,,,,
4/22/2005 14:00,4/22/2005 16:00,0.623,0.524,0.206,13.918,0,,,,,,,,,,,,,
4/22/2005 15:00,4/22/2005 17:00,0.425,0.288,0.196,13.494,0,,,,,,,,,,,,,
4/22/2005 16:00,4/22/2005 18:00,0.21,0.081,0.161,12.079,0,,,,,,,,,,,,,
4/22/2005 17:00,4/22/2005 19:00,0.064,0,0.085,8.425,0,,,,,,,,,,,,,
4/22/2005 18:00,4/22/2005 20:00,0,0,0,7.257,0,,,,,,,,,,,,,
4/22/2005 19:00,4/22/2005 21:00,0,0,0,7.309,0,,,,,,,,,,,,,
4/22/2005 20:00,4/22/2005 22:00,0,0,0,7.641,0,,,,,,,,,,,,,
4/22/2005 21:00,4/22/2005 23:00,0,0,0,7.187,0,,,,,,,,,,,,,
4/22/2005 22:00,4/23/2005 0:00,0,0,0,6.023,0,,,,,,,,,,,,,
4/22/2005 23:00,4/23/2005 1:00,0,0,0,4.951,0,,,,,,,,,,,,,
4/23/2005 0:00,4/23/2005 2:00,0,0,0,4.292,1,,,,,,,,,,,,,
4/23/2005 1:00,4/23/2005 3:00,0,0,0,3.899,0,,,,,,,,,,,,,
4/23/2005 2:00,4/23/2005 4:00,0,0,0,3.423,0,,,,,,,,,,,,,
4/23/2005 3:00,4/23/2005 5:00,0,0,0,3.041,0,,,,,,,,,,,,,
4/23/2005 4:00,4/23/2005 6:00,0,0,0.005,3.384,0,,,,,,,,,,,,,
4/23/2005 5:00,4/23/2005 7:00,0.08,0.056,0.045,5.606,0,,,,,,,,,,,,,
4/23/2005 6:00,4/23/2005 8:00,0.285,0.25,0.069,8.414,0,,,,,,,,,,,,,
4/23/2005 7:00,4/23/2005 9:00,0.49,0.463,0.097,12.783,0,,,,,,,,,,,,,
4/23/2005 8:00,4/23/2005 10:00,0.675,0.694,0.107,14.737,0,,,,,,,,,,,,,
4/23/2005 9:00,4/23/2005 11:00,0.795,0.84,0.136,15.962,0,,,,,,,,,,,,,
4/23/2005 10:00,4/23/2005 12:00,0.862,0.918,0.163,16.874,0,,,,,,,,,,,,,
4/23/2005 11:00,4/23/2005 13:00,0.882,0.937,0.179,17.552,0,,,,,,,,,,,,,
4/23/2005 12:00,4/23/2005 14:00,0.837,0.844,0.205,17.97,0,,,,,,,,,,,,,
4/23/2005 13:00,4/23/2005 15:00,0.75,0.708,0.212,18.104,0,,,,,,,,,,,,,
4/23/2005 14:00,4/23/2005 16:00,0.613,0.525,0.206,17.917,0,,,,,,,,,,,,,
4/23/2005 15:00,4/23/2005 17:00,0.421,0.292,0.196,17.398,0,,,,,,,,,,,,,
4/23/2005 16:00,4/23/2005 18:00,0.206,0.079,0.163,16.035,0,,,,,,,,,,,,,
4/23/2005 17:00,4/23/2005 19:00,0.064,0,0.086,12.165,0,,,,,,,,,,,,,
4/23/2005 18:00,4/23/2005 20:00,0,0,0,9.81,0,,,,,,,,,,,,,
4/23/2005 19:00,4/23/2005 21:00,0,0,0,9.002,0,,,,,,,,,,,,,
4/23/2005 20:00,4/23/2005 22:00,0,0,0,8.317,0,,,,,,,,,,,,,
4/23/2005 21:00,4/23/2005 23:00,0,0,0,7.78,0,,,,,,,,,,,,,
4/23/2005 22:00,4/24/2005 0:00,0,0,0,6.907,0,,,,,,,,,,,,,
4/23/2005 23:00,4/24/2005 1:00,0,0,0,6.112,0,,,,,,,,,,,,,
4/24/2005 0:00,4/24/2005 2:00,0,0,0,5.507,1,,,,,,,,,,,,,
4/24/2005 1:00,4/24/2005 3:00,0,0,0,4.916,0,,,,,,,,,,,,,
4/24/2005 2:00,4/24/2005 4:00,0,0,0,4.438,0,,,,,,,,,,,,,
4/24/2005 3:00,4/24/2005 5:00,0,0,0,4.278,0,,,,,,,,,,,,,
4/24/2005 4:00,4/24/2005 6:00,0,0,0.006,5.063,0,,,,,,,,,,,,,
4/24/2005 5:00,4/24/2005 7:00,0.032,0.007,0.042,6.622,0,,,,,,,,,,,,,
4/24/2005 6:00,4/24/2005 8:00,0.173,0.056,0.144,8.719,0,,,,,,,,,,,,,
4/24/2005 7:00,4/24/2005 9:00,0.428,0.316,0.167,11.162,0,,,,,,,,,,,,,
4/24/2005 8:00,4/24/2005 10:00,0.666,0.659,0.126,13.582,0,,,,,,,,,,,,,
4/24/2005 9:00,4/24/2005 11:00,0.775,0.78,0.167,16.175,0,,,,,,,,,,,,,
4/24/2005 10:00,4/24/2005 12:00,0.828,0.835,0.203,18.292,0,,,,,,,,,,,,,
4/24/2005 11:00,4/24/2005 13:00,0.797,0.727,0.271,19.541,0,,,,,,,,,,,,,
4/24/2005 12:00,4/24/2005 14:00,0.812,0.794,0.229,20.194,0,,,,,,,,,,,,,
4/24/2005 13:00,4/24/2005 15:00,0.723,0.656,0.236,20.442,0,,,,,,,,,,,,,
4/24/2005 14:00,4/24/2005 16:00,0.545,0.383,0.268,20.337,0,,,,,,,,,,,,,
4/24/2005 15:00,4/24/2005 17:00,0.328,0.14,0.245,19.802,0,,,,,,,,,,,,,
4/24/2005 16:00,4/24/2005 18:00,0.135,0.012,0.154,18.091,0,,,,,,,,,,,,,
4/24/2005 17:00,4/24/2005 19:00,0.028,0,0.045,14.759,0,,,,,,,,,,,,,
4/24/2005 18:00,4/24/2005 20:00,0,0,0,13.573,0,,,,,,,,,,,,,
4/24/2005 19:00,4/24/2005 21:00,0,0,0,13.202,0,,,,,,,,,,,,,
4/24/2005 20:00,4/24/2005 22:00,0,0,0,12.558,0,,,,,,,,,,,,,
4/24/2005 21:00,4/24/2005 23:00,0,0,0,11.843,0,,,,,,,,,,,,,
4/24/2005 22:00,4/25/2005 0:00,0,0,0,11.416,0,,,,,,,,,,,,,
4/24/2005 23:00,4/25/2005 1:00,0,0,0,11.22,0,,,,,,,,,,,,,
4/25/2005 0:00,4/25/2005 2:00,0,0,0,11.079,1,,,,,,,,,,,,,
4/25/2005 1:00,4/25/2005 3:00,0,0,0,10.957,0,,,,,,,,,,,,,
4/25/2005 2:00,4/25/2005 4:00,0,0,0,10.849,0,,,,,,,,,,,,,
4/25/2005 3:00,4/25/2005 5:00,0,0,0,10.728,0,,,,,,,,,,,,,
4/25/2005 4:00,4/25/2005 6:00,0,0,0.004,10.877,0,,,,,,,,,,,,,
4/25/2005 5:00,4/25/2005 7:00,0.016,0,0.031,11.589,0,,,,,,,,,,,,,
4/25/2005 6:00,4/25/2005 8:00,0.069,0.001,0.09,12.904,0,,,,,,,,,,,,,
4/25/2005 7:00,4/25/2005 9:00,0.175,0.018,0.188,14.238,0,,,,,,,,,,,,,
4/25/2005 8:00,4/25/2005 10:00,0.241,0.026,0.253,15.382,0,,,,,,,,,,,,,
4/25/2005 9:00,4/25/2005 11:00,0.305,0.036,0.316,16.191,0,,,,,,,,,,,,,
4/25/2005 10:00,4/25/2005 12:00,0.269,0.026,0.286,16.886,0,,,,,,,,,,,,,
4/25/2005 11:00,4/25/2005 13:00,0.101,0,0.129,17.527,0,,,,,,,,,,,,,
4/25/2005 12:00,4/25/2005 14:00,0.061,0,0.084,17.775,0,,,,,,,,,,,,,
4/25/2005 13:00,4/25/2005 15:00,0.199,0.063,0.173,17.998,0,,,,,,,,,,,,,
4/25/2005 14:00,4/25/2005 16:00,0.299,0.065,0.282,17.618,0,,,,,,,,,,,,,
4/25/2005 15:00,4/25/2005 17:00,0.124,0.004,0.15,17.082,0,,,,,,,,,,,,,
4/25/2005 16:00,4/25/2005 18:00,0.075,0.001,0.098,15.949,0,,,,,,,,,,,,,
4/25/2005 17:00,4/25/2005 19:00,0.018,0,0.033,14.354,0,,,,,,,,,,,,,
4/25/2005 18:00,4/25/2005 20:00,0,0,0,13.248,0,,,,,,,,,,,,,
4/25/2005 19:00,4/25/2005 21:00,0,0,0,12.37,0,,,,,,,,,,,,,
4/25/2005 20:00,4/25/2005 22:00,0,0,0,11.598,0,,,,,,,,,,,,,
4/25/2005 21:00,4/25/2005 23:00,0,0,0,10.89,0,,,,,,,,,,,,,
4/25/2005 22:00,4/26/2005 0:00,0,0,0,10.288,0,,,,,,,,,,,,,
4/25/2005 23:00,4/26/2005 1:00,0,0,0,9.809,0,,,,,,,,,,,,,
4/26/2005 0:00,4/26/2005 2:00,0,0,0,9.621,1,,,,,,,,,,,,,
4/26/2005 1:00,4/26/2005 3:00,0,0,0,9.628,0,,,,,,,,,,,,,
4/26/2005 2:00,4/26/2005 4:00,0,0,0,9.493,0,,,,,,,,,,,,,
4/26/2005 3:00,4/26/2005 5:00,0,0,0,9.396,0,,,,,,,,,,,,,
4/26/2005 4:00,4/26/2005 6:00,0,0,0.007,9.53,0,,,,,,,,,,,,,
4/26/2005 5:00,4/26/2005 7:00,0.028,0.005,0.04,9.936,0,,,,,,,,,,,,,
4/26/2005 6:00,4/26/2005 8:00,0.033,0,0.05,10.645,0,,,,,,,,,,,,,
4/26/2005 7:00,4/26/2005 9:00,0.048,0,0.068,11.526,0,,,,,,,,,,,,,
4/26/2005 8:00,4/26/2005 10:00,0.122,0.001,0.148,12.724,0,,,,,,,,,,,,,
4/26/2005 9:00,4/26/2005 11:00,0.291,0.021,0.313,14.354,0,,,,,,,,,,,,,
4/26/2005 10:00,4/26/2005 12:00,0.434,0.114,0.387,15.947,0,,,,,,,,,,,,,
4/26/2005 11:00,4/26/2005 13:00,0.621,0.327,0.411,16.891,0,,,,,,,,,,,,,
4/26/2005 12:00,4/26/2005 14:00,0.326,0.071,0.307,17.462,0,,,,,,,,,,,,,
4/26/2005 13:00,4/26/2005 15:00,0.152,0.003,0.181,17.769,0,,,,,,,,,,,,,
4/26/2005 14:00,4/26/2005 16:00,0.275,0.101,0.218,17.615,0,,,,,,,,,,,,,
4/26/2005 15:00,4/26/2005 17:00,0.287,0.098,0.234,16.857,0,,,,,,,,,,,,,
4/26/2005 16:00,4/26/2005 18:00,0.131,0.015,0.145,15.753,0,,,,,,,,,,,,,
4/26/2005 17:00,4/26/2005 19:00,0.047,0,0.067,13.441,0,,,,,,,,,,,,,
4/26/2005 18:00,4/26/2005 20:00,0,0,0,11.467,0,,,,,,,,,,,,,
4/26/2005 19:00,4/26/2005 21:00,0,0,0,10.514,0,,,,,,,,,,,,,
4/26/2005 20:00,4/26/2005 22:00,0,0,0,9.502,0,,,,,,,,,,,,,
4/26/2005 21:00,4/26/2005 23:00,0,0,0,8.629,0,,,,,,,,,,,,,
4/26/2005 22:00,4/27/2005 0:00,0,0,0,8.082,0,,,,,,,,,,,,,
4/26/2005 23:00,4/27/2005 1:00,0,0,0,7.655,0,,,,,,,,,,,,,
4/27/2005 0:00,4/27/2005 2:00,0,0,0,7.375,1,,,,,,,,,,,,,
4/27/2005 1:00,4/27/2005 3:00,0,0,0,7.37,0,,,,,,,,,,,,,
4/27/2005 2:00,4/27/2005 4:00,0,0,0,6.697,0,,,,,,,,,,,,,
4/27/2005 3:00,4/27/2005 5:00,0,0,0,6.076,0,,,,,,,,,,,,,
4/27/2005 4:00,4/27/2005 6:00,0,0,0.006,7.387,0,,,,,,,,,,,,,
4/27/2005 5:00,4/27/2005 7:00,0.071,0.031,0.062,9.632,0,,,,,,,,,,,,,
4/27/2005 6:00,4/27/2005 8:00,0.3,0.276,0.065,12.599,0,,,,,,,,,,,,,
4/27/2005 7:00,4/27/2005 9:00,0.512,0.523,0.073,16.148,0,,,,,,,,,,,,,
4/27/2005 8:00,4/27/2005 10:00,0.676,0.715,0.102,18.248,0,,,,,,,,,,,,,
4/27/2005 9:00,4/27/2005 11:00,0.79,0.854,0.134,19.756,0,,,,,,,,,,,,,
4/27/2005 10:00,4/27/2005 12:00,0.843,0.903,0.173,20.858,0,,,,,,,,,,,,,
4/27/2005 11:00,4/27/2005 13:00,0.461,0.219,0.329,21.448,0,,,,,,,,,,,,,
4/27/2005 12:00,4/27/2005 14:00,0.222,0.004,0.262,21.823,0,,,,,,,,,,,,,
4/27/2005 13:00,4/27/2005 15:00,0.323,0.079,0.302,21.901,0,,,,,,,,,,,,,
4/27/2005 14:00,4/27/2005 16:00,0.505,0.319,0.284,21.733,0,,,,,,,,,,,,,
4/27/2005 15:00,4/27/2005 17:00,0.422,0.305,0.193,21.186,0,,,,,,,,,,,,,
4/27/2005 16:00,4/27/2005 18:00,0.099,0.027,0.101,19.559,0,,,,,,,,,,,,,
4/27/2005 17:00,4/27/2005 19:00,0.041,0,0.061,16.755,0,,,,,,,,,,,,,
4/27/2005 18:00,4/27/2005 20:00,0,0,0,15.288,0,,,,,,,,,,,,,
4/27/2005 19:00,4/27/2005 21:00,0,0,0,14.226,0,,,,,,,,,,,,,
4/27/2005 20:00,4/27/2005 22:00,0,0,0,13.267,0,,,,,,,,,,,,,
4/27/2005 21:00,4/27/2005 23:00,0,0,0,12.439,0,,,,,,,,,,,,,
4/27/2005 22:00,4/28/2005 0:00,0,0,0,11.834,0,,,,,,,,,,,,,
4/27/2005 23:00,4/28/2005 1:00,0,0,0,11.382,0,,,,,,,,,,,,,
4/28/2005 0:00,4/28/2005 2:00,0,0,0,10.936,1,,,,,,,,,,,,,
4/28/2005 1:00,4/28/2005 3:00,0,0,0,10.411,0,,,,,,,,,,,,,
4/28/2005 2:00,4/28/2005 4:00,0,0,0,9.963,0,,,,,,,,,,,,,
4/28/2005 3:00,4/28/2005 5:00,0,0,0,9.502,0,,,,,,,,,,,,,
4/28/2005 4:00,4/28/2005 6:00,0.001,0,0.008,9.439,0,,,,,,,,,,,,,
4/28/2005 5:00,4/28/2005 7:00,0.077,0.045,0.054,10.547,0,,,,,,,,,,,,,
4/28/2005 6:00,4/28/2005 8:00,0.297,0.272,0.066,12.636,0,,,,,,,,,,,,,
4/28/2005 7:00,4/28/2005 9:00,0.442,0.345,0.163,14.678,0,,,,,,,,,,,,,
4/28/2005 8:00,4/28/2005 10:00,0.606,0.517,0.198,15.791,0,,,,,,,,,,,,,
4/28/2005 9:00,4/28/2005 11:00,0.605,0.424,0.292,16.629,0,,,,,,,,,,,,,
4/28/2005 10:00,4/28/2005 12:00,0.659,0.46,0.33,17.332,0,,,,,,,,,,,,,
4/28/2005 11:00,4/28/2005 13:00,0.79,0.687,0.29,17.881,0,,,,,,,,,,,,,
4/28/2005 12:00,4/28/2005 14:00,0.723,0.548,0.334,18.258,0,,,,,,,,,,,,,
4/28/2005 13:00,4/28/2005 15:00,0.684,0.543,0.285,18.411,0,,,,,,,,,,,,,
4/28/2005 14:00,4/28/2005 16:00,0.573,0.427,0.252,18.229,0,,,,,,,,,,,,,
4/28/2005 15:00,4/28/2005 17:00,0.418,0.281,0.206,17.737,0,,,,,,,,,,,,,
4/28/2005 16:00,4/28/2005 18:00,0.215,0.087,0.165,16.497,0,,,,,,,,,,,,,
4/28/2005 17:00,4/28/2005 19:00,0.078,0,0.102,13.388,0,,,,,,,,,,,,,
4/28/2005 18:00,4/28/2005 20:00,0.011,0,0.024,10.91,0,,,,,,,,,,,,,
4/28/2005 19:00,4/28/2005 21:00,0,0,0,9.94,0,,,,,,,,,,,,,
4/28/2005 20:00,4/28/2005 22:00,0,0,0,9.055,0,,,,,,,,,,,,,
4/28/2005 21:00,4/28/2005 23:00,0,0,0,8.265,0,,,,,,,,,,,,,
4/28/2005 22:00,4/29/2005 0:00,0,0,0,7.52,0,,,,,,,,,,,,,
4/28/2005 23:00,4/29/2005 1:00,0,0,0,6.868,0,,,,,,,,,,,,,
4/29/2005 0:00,4/29/2005 2:00,0,0,0,6.255,1,,,,,,,,,,,,,
4/29/2005 1:00,4/29/2005 3:00,0,0,0,5.703,0,,,,,,,,,,,,,
4/29/2005 2:00,4/29/2005 4:00,0,0,0,5.19,0,,,,,,,,,,,,,
4/29/2005 3:00,4/29/2005 5:00,0,0,0,4.665,0,,,,,,,,,,,,,
4/29/2005 4:00,4/29/2005 6:00,0.001,0,0.007,6.147,0,,,,,,,,,,,,,
4/29/2005 5:00,4/29/2005 7:00,0.101,0.084,0.04,8.451,0,,,,,,,,,,,,,
4/29/2005 6:00,4/29/2005 8:00,0.322,0.33,0.034,11.777,0,,,,,,,,,,,,,
4/29/2005 7:00,4/29/2005 9:00,0.527,0.545,0.065,14.491,0,,,,,,,,,,,,,
4/29/2005 8:00,4/29/2005 10:00,0.692,0.734,0.096,16.07,0,,,,,,,,,,,,,
4/29/2005 9:00,4/29/2005 11:00,0.798,0.848,0.138,17.352,0,,,,,,,,,,,,,
4/29/2005 10:00,4/29/2005 12:00,0.811,0.781,0.231,18.362,0,,,,,,,,,,,,,
4/29/2005 11:00,4/29/2005 13:00,0.805,0.73,0.277,19.123,0,,,,,,,,,,,,,
4/29/2005 12:00,4/29/2005 14:00,0.794,0.737,0.256,19.576,0,,,,,,,,,,,,,
4/29/2005 13:00,4/29/2005 15:00,0.724,0.649,0.242,19.692,0,,,,,,,,,,,,,
4/29/2005 14:00,4/29/2005 16:00,0.602,0.497,0.224,19.418,0,,,,,,,,,,,,,
4/29/2005 15:00,4/29/2005 17:00,0.394,0.226,0.232,18.609,0,,,,,,,,,,,,,
4/29/2005 16:00,4/29/2005 18:00,0.21,0.082,0.164,16.748,0,,,,,,,,,,,,,
4/29/2005 17:00,4/29/2005 19:00,0.078,0,0.102,14.12,0,,,,,,,,,,,,,
4/29/2005 18:00,4/29/2005 20:00,0.002,0,0.01,12.71,0,,,,,,,,,,,,,
4/29/2005 19:00,4/29/2005 21:00,0,0,0,12.231,0,,,,,,,,,,,,,
4/29/2005 20:00,4/29/2005 22:00,0,0,0,11.846,0,,,,,,,,,,,,,
4/29/2005 21:00,4/29/2005 23:00,0,0,0,11.446,0,,,,,,,,,,,,,
4/29/2005 22:00,4/30/2005 0:00,0,0,0,10.761,0,,,,,,,,,,,,,
4/29/2005 23:00,4/30/2005 1:00,0,0,0,10.085,0,,,,,,,,,,,,,
4/30/2005 0:00,4/30/2005 2:00,0,0,0,9.415,1,,,,,,,,,,,,,
4/30/2005 1:00,4/30/2005 3:00,0,0,0,8.716,0,,,,,,,,,,,,,
4/30/2005 2:00,4/30/2005 4:00,0,0,0,7.95,0,,,,,,,,,,,,,
4/30/2005 3:00,4/30/2005 5:00,0,0,0,7.202,0,,,,,,,,,,,,,
4/30/2005 4:00,4/30/2005 6:00,0.002,0,0.01,7.939,0,,,,,,,,,,,,,
4/30/2005 5:00,4/30/2005 7:00,0.084,0.036,0.07,9.998,0,,,,,,,,,,,,,
4/30/2005 6:00,4/30/2005 8:00,0.194,0.078,0.149,13.436,0,,,,,,,,,,,,,
4/30/2005 7:00,4/30/2005 9:00,0.373,0.223,0.207,16.566,0,,,,,,,,,,,,,
4/30/2005 8:00,4/30/2005 10:00,0.526,0.368,0.252,18.264,0,,,,,,,,,,,,,
4/30/2005 9:00,4/30/2005 11:00,0.758,0.756,0.183,19.554,0,,,,,,,,,,,,,
4/30/2005 10:00,4/30/2005 12:00,0.855,0.93,0.163,20.58,0,,,,,,,,,,,,,
4/30/2005 11:00,4/30/2005 13:00,0.867,0.931,0.186,21.356,0,,,,,,,,,,,,,
4/30/2005 12:00,4/30/2005 14:00,0.833,0.867,0.198,21.877,0,,,,,,,,,,,,,
4/30/2005 13:00,4/30/2005 15:00,0.735,0.695,0.223,22.088,0,,,,,,,,,,,,,
4/30/2005 14:00,4/30/2005 16:00,0.601,0.513,0.217,21.978,0,,,,,,,,,,,,,
4/30/2005 15:00,4/30/2005 17:00,0.416,0.286,0.207,21.543,0,,,,,,,,,,,,,
4/30/2005 16:00,4/30/2005 18:00,0.211,0.078,0.174,20.72,0,,,,,,,,,,,,,
4/30/2005 17:00,4/30/2005 19:00,0.079,0,0.105,18.39,0,,,,,,,,,,,,,
4/30/2005 18:00,4/30/2005 20:00,0.004,0,0.014,16.222,0,,,,,,,,,,,,,
4/30/2005 19:00,4/30/2005 21:00,0,0,0,14.507,0,,,,,,,,,,,,,
4/30/2005 20:00,4/30/2005 22:00,0,0,0,13.113,0,,,,,,,,,,,,,
4/30/2005 21:00,4/30/2005 23:00,0,0,0,12.102,0,,,,,,,,,,,,,
4/30/2005 22:00,5/1/2005 0:00,0,0,0,11.293,0,,,,,,,,,,,,,
4/30/2005 23:00,5/1/2005 1:00,0,0,0,10.606,0,,,,,,,,,,,,,
5/1/2005 0:00,5/1/2005 2:00,0,0,0,10.099,1,,,,,,,,,,,,,
5/1/2005 1:00,5/1/2005 3:00,0,0,0,9.862,0,,,,,,,,,,,,,
5/1/2005 2:00,5/1/2005 4:00,0,0,0,9.808,0,,,,,,,,,,,,,
5/1/2005 3:00,5/1/2005 5:00,0,0,0,9.727,0,,,,,,,,,,,,,
5/1/2005 4:00,5/1/2005 6:00,0.002,0,0.011,10.686,0,,,,,,,,,,,,,
5/1/2005 5:00,5/1/2005 7:00,0.069,0.019,0.073,12.333,0,,,,,,,,,,,,,
5/1/2005 6:00,5/1/2005 8:00,0.164,0.049,0.146,13.844,0,,,,,,,,,,,,,
5/1/2005 7:00,5/1/2005 9:00,0.278,0.083,0.241,17.181,0,,,,,,,,,,,,,
5/1/2005 8:00,5/1/2005 10:00,0.598,0.531,0.188,20.301,0,,,,,,,,,,,,,
5/1/2005 9:00,5/1/2005 11:00,0.743,0.749,0.182,22.422,0,,,,,,,,,,,,,
5/1/2005 10:00,5/1/2005 12:00,0.783,0.769,0.232,24.047,0,,,,,,,,,,,,,
5/1/2005 11:00,5/1/2005 13:00,0.804,0.797,0.243,25.217,0,,,,,,,,,,,,,
5/1/2005 12:00,5/1/2005 14:00,0.787,0.786,0.232,25.942,0,,,,,,,,,,,,,
5/1/2005 13:00,5/1/2005 15:00,0.71,0.674,0.227,26.253,0,,,,,,,,,,,,,
5/1/2005 14:00,5/1/2005 16:00,0.565,0.458,0.239,26.237,0,,,,,,,,,,,,,
5/1/2005 15:00,5/1/2005 17:00,0.378,0.223,0.233,25.813,0,,,,,,,,,,,,,
5/1/2005 16:00,5/1/2005 18:00,0.183,0.045,0.179,24.249,0,,,,,,,,,,,,,
5/1/2005 17:00,5/1/2005 19:00,0.064,0,0.089,20.836,0,,,,,,,,,,,,,
5/1/2005 18:00,5/1/2005 20:00,0.003,0,0.012,18.642,0,,,,,,,,,,,,,
5/1/2005 19:00,5/1/2005 21:00,0,0,0,17.657,0,,,,,,,,,,,,,
5/1/2005 20:00,5/1/2005 22:00,0,0,0,16.678,0,,,,,,,,,,,,,
5/1/2005 21:00,5/1/2005 23:00,0,0,0,15.749,0,,,,,,,,,,,,,
5/1/2005 22:00,5/2/2005 0:00,0,0,0,15.014,0,,,,,,,,,,,,,
5/1/2005 23:00,5/2/2005 1:00,0,0,0,14.498,0,,,,,,,,,,,,,
5/2/2005 0:00,5/2/2005 2:00,0,0,0,14.237,1,,,,,,,,,,,,,
5/2/2005 1:00,5/2/2005 3:00,0,0,0,14.271,0,,,,,,,,,,,,,
5/2/2005 2:00,5/2/2005 4:00,0,0,0,14.115,0,,,,,,,,,,,,,
5/2/2005 3:00,5/2/2005 5:00,0,0,0,13.36,0,,,,,,,,,,,,,
5/2/2005 4:00,5/2/2005 6:00,0.004,0,0.014,14.011,0,,,,,,,,,,,,,
5/2/2005 5:00,5/2/2005 7:00,0.101,0.071,0.057,16.157,0,,,,,,,,,,,,,
5/2/2005 6:00,5/2/2005 8:00,0.297,0.276,0.071,18.512,0,,,,,,,,,,,,,
5/2/2005 7:00,5/2/2005 9:00,0.494,0.496,0.091,21.12,0,,,,,,,,,,,,,
5/2/2005 8:00,5/2/2005 10:00,0.645,0.673,0.126,24.21,0,,,,,,,,,,,,,
5/2/2005 9:00,5/2/2005 11:00,0.742,0.793,0.164,27.365,0,,,,,,,,,,,,,
5/2/2005 10:00,5/2/2005 12:00,0.81,0.898,0.173,28.661,0,,,,,,,,,,,,,
5/2/2005 11:00,5/2/2005 13:00,0.803,0.838,0.226,29.354,0,,,,,,,,,,,,,
5/2/2005 12:00,5/2/2005 14:00,0.748,0.712,0.267,29.784,0,,,,,,,,,,,,,
5/2/2005 13:00,5/2/2005 15:00,0.677,0.617,0.254,29.918,0,,,,,,,,,,,,,
5/2/2005 14:00,5/2/2005 16:00,0.569,0.491,0.224,29.799,0,,,,,,,,,,,,,
5/2/2005 15:00,5/2/2005 17:00,0.388,0.255,0.22,29.427,0,,,,,,,,,,,,,
5/2/2005 16:00,5/2/2005 18:00,0.177,0.042,0.178,28.145,0,,,,,,,,,,,,,
5/2/2005 17:00,5/2/2005 19:00,0.075,0,0.103,24.378,0,,,,,,,,,,,,,
5/2/2005 18:00,5/2/2005 20:00,0.003,0,0.012,21.439,0,,,,,,,,,,,,,
5/2/2005 19:00,5/2/2005 21:00,0,0,0,20.079,0,,,,,,,,,,,,,
5/2/2005 20:00,5/2/2005 22:00,0,0,0,19.359,0,,,,,,,,,,,,,
5/2/2005 21:00,5/2/2005 23:00,0,0,0,18.987,0,,,,,,,,,,,,,
5/2/2005 22:00,5/3/2005 0:00,0,0,0,18.551,0,,,,,,,,,,,,,
5/2/2005 23:00,5/3/2005 1:00,0,0,0,17.894,0,,,,,,,,,,,,,
5/3/2005 0:00,5/3/2005 2:00,0,0,0,17.291,1,,,,,,,,,,,,,
